Terminal log file
Date: 2022-09-30 - 오후 3:33:47
-----------------------------------------------
********Header_valid=55557777, lastIndex=8*********** 

============index=0, valid=0x55557777, 2022-09-30 13:54:52, startSec=10000, endSec=10053 ============
2022-09-30 13:54:52, adc1=0.305596, adc3=0.284532, temp=40.420250, hum=51.290974, c1=-3.054515, c3=-2.229355
2022-09-30 13:55:17, adc1=0.296235, adc3=0.273833, temp=40.400108, hum=26.374901, c1=-3.026371, c3=-2.133329
2022-09-30 13:55:18, adc1=0.295900, adc3=0.273499, temp=40.400108, hum=26.124641, c1=-3.027194, c3=-2.133272
2022-09-30 13:55:19, adc1=0.296067, adc3=0.272496, temp=40.400108, hum=25.654642, c1=-3.025558, c3=-2.134568
2022-09-30 13:55:20, adc1=0.295900, adc3=0.272161, temp=40.400108, hum=25.520357, c1=-3.025955, c3=-2.135119
2022-09-30 13:55:21, adc1=0.294730, adc3=0.271994, temp=40.400108, hum=25.343344, c1=-3.030293, c3=-2.134830
2022-09-30 13:55:22, adc1=0.294730, adc3=0.271660, temp=40.400108, hum=25.172436, c1=-3.029948, c3=-2.135196
2022-09-30 13:55:23, adc1=0.294061, adc3=0.271158, temp=40.379967, hum=25.074772, c1=-3.032390, c3=-2.136443
2022-09-30 13:55:24, adc1=0.293894, adc3=0.270824, temp=40.379967, hum=25.013733, c1=-3.032939, c3=-2.137378
2022-09-30 13:55:25, adc1=0.293058, adc3=0.270490, temp=40.379967, hum=24.977110, c1=-3.036224, c3=-2.138440
2022-09-30 13:55:26, adc1=0.293225, adc3=0.270155, temp=40.379967, hum=24.897760, c1=-3.035395, c3=-2.139283
2022-09-30 13:55:27, adc1=0.293393, adc3=0.269654, temp=40.379967, hum=24.708540, c1=-3.034347, c3=-2.140192
2022-09-30 13:55:28, adc1=0.293058, adc3=0.269319, temp=40.379967, hum=24.708540, c1=-3.035691, c3=-2.141444
2022-09-30 13:55:29, adc1=0.292557, adc3=0.269487, temp=40.369896, hum=24.665812, c1=-3.037599, c3=-2.140540
2022-09-30 13:55:30, adc1=0.292557, adc3=0.269152, temp=40.369896, hum=24.610878, c1=-3.037491, c3=-2.141512
2022-09-30 13:55:31, adc1=0.291888, adc3=0.267815, temp=40.369896, hum=24.610878, c1=-3.040179, c3=-2.146528
2022-09-30 13:55:32, adc1=0.291721, adc3=0.267313, temp=40.369896, hum=24.824512, c1=-3.041271, c3=-2.149495
2022-09-30 13:55:33, adc1=0.291888, adc3=0.266645, temp=40.369896, hum=25.343344, c1=-3.041628, c3=-2.154634
2022-09-30 13:55:34, adc1=0.291721, adc3=0.266310, temp=40.369896, hum=25.654642, c1=-3.042921, c3=-2.157464
2022-09-30 13:55:35, adc1=0.292222, adc3=0.266812, temp=40.369896, hum=26.277239, c1=-3.042166, c3=-2.158748
2022-09-30 13:55:36, adc1=0.292390, adc3=0.267146, temp=40.369896, hum=26.551914, c1=-3.042056, c3=-2.158897
2022-09-30 13:55:37, adc1=0.292390, adc3=0.267982, temp=40.369896, hum=27.168406, c1=-3.043321, c3=-2.158927
2022-09-30 13:55:38, adc1=0.292724, adc3=0.267982, temp=40.369896, hum=27.443081, c1=-3.042553, c3=-2.160329
2022-09-30 13:55:39, adc1=0.293058, adc3=0.268149, temp=40.369896, hum=27.980223, c1=-3.042339, c3=-2.162452
2022-09-30 13:55:40, adc1=0.293058, adc3=0.268316, temp=40.349754, hum=28.261002, c1=-3.042873, c3=-2.163131
2022-09-30 13:55:41, adc1=0.293393, adc3=0.268149, temp=40.349754, hum=28.743210, c1=-3.042561, c3=-2.166212
2022-09-30 13:55:42, adc1=0.293727, adc3=0.268149, temp=40.369896, hum=28.987366, c1=-3.041809, c3=-2.167601
2022-09-30 13:55:43, adc1=0.293727, adc3=0.268484, temp=40.369896, hum=29.469572, c1=-3.042846, c3=-2.168838
2022-09-30 13:55:44, adc1=0.293560, adc3=0.268651, temp=40.369896, hum=29.695415, c1=-3.043998, c3=-2.169380
2022-09-30 13:55:45, adc1=0.293393, adc3=0.269319, temp=40.349754, hum=30.067753, c1=-3.045409, c3=-2.168689
2022-09-30 13:55:46, adc1=0.293393, adc3=0.269487, temp=40.369896, hum=30.311909, c1=-3.046004, c3=-2.169478
2022-09-30 13:55:47, adc1=0.294061, adc3=0.269821, temp=40.349754, hum=30.678143, c1=-3.044091, c3=-2.169989
2022-09-30 13:55:48, adc1=0.294061, adc3=0.270155, temp=40.349754, hum=30.873466, c1=-3.044522, c3=-2.169772
2022-09-30 13:55:49, adc1=0.294396, adc3=0.270155, temp=40.349754, hum=31.239700, c1=-3.044009, c3=-2.171659
2022-09-30 13:55:50, adc1=0.294730, adc3=0.270155, temp=40.349754, hum=31.386192, c1=-3.043012, c3=-2.172414
2022-09-30 13:55:51, adc1=0.294730, adc3=0.270155, temp=40.349754, hum=31.752426, c1=-3.043833, c3=-2.174302
2022-09-30 13:55:52, adc1=0.294897, adc3=0.270155, temp=40.349754, hum=31.874504, c1=-3.043446, c3=-2.174932
2022-09-30 13:55:53, adc1=0.295064, adc3=0.270490, temp=40.349754, hum=32.216320, c1=-3.043558, c3=-2.175480
2022-09-30 13:55:54, adc1=0.295064, adc3=0.270657, temp=40.349754, hum=32.362816, c1=-3.043891, c3=-2.175630
2022-09-30 13:55:55, adc1=0.295399, adc3=0.271158, temp=40.349754, hum=32.637489, c1=-3.043197, c3=-2.175231
2022-09-30 13:55:56, adc1=0.295232, adc3=0.271158, temp=40.349754, hum=32.783985, c1=-3.044192, c3=-2.175989
2022-09-30 13:55:57, adc1=0.295566, adc3=0.271158, temp=40.339684, hum=33.028137, c1=-3.043397, c3=-2.177172
2022-09-30 13:55:58, adc1=0.295733, adc3=0.271158, temp=40.339684, hum=33.174633, c1=-3.043076, c3=-2.177931
2022-09-30 13:55:59, adc1=0.296569, adc3=0.271493, temp=40.349754, hum=33.467617, c1=-3.040496, c3=-2.178323
2022-09-30 13:56:00, adc1=0.296569, adc3=0.272329, temp=40.339684, hum=33.687359, c1=-3.040972, c3=-2.176364
2022-09-30 13:56:01, adc1=0.296402, adc3=0.272997, temp=40.349754, hum=33.839954, c1=-3.042024, c3=-2.174831
2022-09-30 13:56:02, adc1=0.296569, adc3=0.272997, temp=40.349754, hum=33.937618, c1=-3.041595, c3=-2.175340
2022-09-30 13:56:03, adc1=0.296569, adc3=0.272830, temp=40.349754, hum=34.181774, c1=-3.042169, c3=-2.177215
2022-09-30 13:56:04, adc1=0.296402, adc3=0.272830, temp=40.349754, hum=34.303852, c1=-3.043114, c3=-2.177851
2022-09-30 13:56:05, adc1=0.295900, adc3=0.272663, temp=40.339684, hum=34.480865, c1=-3.045465, c3=-2.179289
2022-09-30 13:56:06, adc1=0.295900, adc3=0.272830, temp=40.339684, hum=34.627357, c1=-3.045810, c3=-2.179451
2022-09-30 13:56:07, adc1=0.296402, adc3=0.273499, temp=40.349754, hum=34.847099, c1=-3.044400, c3=-2.178285
2022-09-30 13:56:08, adc1=0.296235, adc3=0.273666, temp=40.349754, hum=34.944759, c1=-3.045289, c3=-2.178196
2022-09-30 13:56:09, adc1=0.296903, adc3=0.273499, temp=40.349754, hum=35.115669, c1=-3.043072, c3=-2.179688
2022-09-30 13:56:10, adc1=0.296903, adc3=0.273666, temp=40.339684, hum=35.213329, c1=-3.043265, c3=-2.179513
2022-09-30 13:56:11, adc1=0.297572, adc3=0.273666, temp=40.339684, hum=35.414761, c1=-3.041125, c3=-2.180566
2022-09-30 13:56:12, adc1=0.297572, adc3=0.273833, temp=40.339684, hum=35.488007, c1=-3.041302, c3=-2.180351
2022-09-30 13:56:13, adc1=0.297405, adc3=0.273666, temp=40.339684, hum=35.658916, c1=-3.042370, c3=-2.181843
2022-09-30 13:56:14, adc1=0.297405, adc3=0.273666, temp=40.339684, hum=35.787098, c1=-3.042680, c3=-2.182514
2022-09-30 13:56:15, adc1=0.297238, adc3=0.274000, temp=40.339684, hum=35.958004, c1=-3.043749, c3=-2.182215
2022-09-30 13:56:16, adc1=0.296903, adc3=0.274669, temp=40.339684, hum=36.104500, c1=-3.045414, c3=-2.180598
2022-09-30 13:56:17, adc1=0.297238, adc3=0.274669, temp=40.339684, hum=36.177746, c1=-3.044283, c3=-2.180982
2022-09-30 13:56:18, adc1=0.297906, adc3=0.274502, temp=40.339684, hum=36.348656, c1=-3.042082, c3=-2.182475
2022-09-30 13:56:19, adc1=0.298074, adc3=0.274502, temp=40.339684, hum=36.403587, c1=-3.041563, c3=-2.182763
2022-09-30 13:56:20, adc1=0.298074, adc3=0.275003, temp=40.349754, hum=36.550083, c1=-3.041965, c3=-2.181839
2022-09-30 13:56:21, adc1=0.297906, adc3=0.274836, temp=40.339684, hum=36.647743, c1=-3.042816, c3=-2.182856
2022-09-30 13:56:22, adc1=0.298074, adc3=0.274502, temp=40.339684, hum=36.818653, c1=-3.042583, c3=-2.184942
2022-09-30 13:56:23, adc1=0.297739, adc3=0.274502, temp=40.339684, hum=36.873589, c1=-3.044025, c3=-2.185230
2022-09-30 13:56:24, adc1=0.297572, adc3=0.274669, temp=40.349754, hum=37.020081, c1=-3.045083, c3=-2.185499
2022-09-30 13:56:25, adc1=0.297405, adc3=0.274502, temp=40.339684, hum=37.068913, c1=-3.045813, c3=-2.186256
2022-09-30 13:56:26, adc1=0.297572, adc3=0.274502, temp=40.349754, hum=37.142159, c1=-3.045384, c3=-2.186734
2022-09-30 13:56:27, adc1=0.298074, adc3=0.274335, temp=40.339684, hum=37.264236, c1=-3.043685, c3=-2.187875
2022-09-30 13:56:28, adc1=0.298074, adc3=0.274335, temp=40.349754, hum=37.368004, c1=-3.043987, c3=-2.188514
2022-09-30 13:56:29, adc1=0.298408, adc3=0.274669, temp=40.349754, hum=37.465664, c1=-3.042925, c3=-2.187842
2022-09-30 13:56:30, adc1=0.298074, adc3=0.274669, temp=40.349754, hum=37.538914, c1=-3.044412, c3=-2.188227
2022-09-30 13:56:31, adc1=0.298408, adc3=0.274669, temp=40.349754, hum=37.660992, c1=-3.043413, c3=-2.188869
2022-09-30 13:56:32, adc1=0.298408, adc3=0.274502, temp=40.349754, hum=37.709820, c1=-3.043535, c3=-2.189718
2022-09-30 13:56:33, adc1=0.297906, adc3=0.274669, temp=40.339684, hum=37.838001, c1=-3.045767, c3=-2.189706
2022-09-30 13:56:34, adc1=0.297906, adc3=0.274669, temp=40.349754, hum=37.886833, c1=-3.045934, c3=-2.190058
2022-09-30 13:56:35, adc1=0.298074, adc3=0.275338, temp=40.349754, hum=38.033329, c1=-3.045650, c3=-2.188465
2022-09-30 13:56:36, adc1=0.298241, adc3=0.275338, temp=40.339684, hum=38.106575, c1=-3.045137, c3=-2.188756
2022-09-30 13:56:37, adc1=0.298575, adc3=0.275672, temp=40.339684, hum=38.179821, c1=-3.044019, c3=-2.187961
2022-09-30 13:56:38, adc1=0.298575, adc3=0.275672, temp=40.349754, hum=38.259171, c1=-3.044265, c3=-2.188476
2022-09-30 13:56:39, adc1=0.299244, adc3=0.275672, temp=40.349754, hum=38.356834, c1=-3.041908, c3=-2.188992
2022-09-30 13:56:40, adc1=0.299244, adc3=0.275505, temp=40.349754, hum=38.454494, c1=-3.042156, c3=-2.190097
2022-09-30 13:56:41, adc1=0.299077, adc3=0.275505, temp=40.339684, hum=38.503326, c1=-3.042884, c3=-2.190258
2022-09-30 13:56:42, adc1=0.299244, adc3=0.275338, temp=40.339684, hum=38.527740, c1=-3.042295, c3=-2.190977
2022-09-30 13:56:43, adc1=0.298742, adc3=0.276006, temp=40.339684, hum=38.631508, c1=-3.044511, c3=-2.189167
2022-09-30 13:56:44, adc1=0.298575, adc3=0.276341, temp=40.349754, hum=38.753586, c1=-3.045518, c3=-2.188733
2022-09-30 13:56:45, adc1=0.298575, adc3=0.276508, temp=40.349754, hum=38.802418, c1=-3.045642, c3=-2.188403
2022-09-30 13:56:46, adc1=0.298074, adc3=0.276675, temp=40.339684, hum=38.875664, c1=-3.047732, c3=-2.188105
2022-09-30 13:56:47, adc1=0.298408, adc3=0.276341, temp=40.349754, hum=38.924496, c1=-3.046603, c3=-2.189638
2022-09-30 13:56:48, adc1=0.298074, adc3=0.276341, temp=40.349754, hum=39.028259, c1=-3.048167, c3=-2.190187
2022-09-30 13:56:49, adc1=0.298408, adc3=0.276341, temp=40.349754, hum=39.077091, c1=-3.046993, c3=-2.190446
2022-09-30 13:56:50, adc1=0.298909, adc3=0.276675, temp=40.339684, hum=39.174755, c1=-3.045246, c3=-2.189689
2022-09-30 13:56:51, adc1=0.299578, adc3=0.276174, temp=40.349754, hum=39.199169, c1=-3.042758, c3=-2.191679
2022-09-30 13:56:52, adc1=0.299411, adc3=0.276341, temp=40.339684, hum=39.223587, c1=-3.043423, c3=-2.191123
2022-09-30 13:56:53, adc1=0.299578, adc3=0.276174, temp=40.349754, hum=39.321247, c1=-3.043072, c3=-2.192326
2022-09-30 13:56:54, adc1=0.299411, adc3=0.276174, temp=40.349754, hum=39.400597, c1=-3.043926, c3=-2.192746
2022-09-30 13:56:55, adc1=0.298742, adc3=0.276675, temp=40.349754, hum=39.449429, c1=-3.046648, c3=-2.191245
2022-09-30 13:56:56, adc1=0.298742, adc3=0.276842, temp=40.339684, hum=39.473846, c1=-3.046663, c3=-2.190688
2022-09-30 13:56:57, adc1=0.299745, adc3=0.276675, temp=40.349754, hum=39.571507, c1=-3.043069, c3=-2.191892
2022-09-30 13:56:58, adc1=0.300080, adc3=0.276508, temp=40.339684, hum=39.644753, c1=-3.041912, c3=-2.192767
2022-09-30 13:56:59, adc1=0.299411, adc3=0.276675, temp=40.349754, hum=39.669170, c1=-3.044620, c3=-2.192410
2022-09-30 13:57:00, adc1=0.298575, adc3=0.276675, temp=40.349754, hum=39.772934, c1=-3.048131, c3=-2.192960
2022-09-30 13:57:01, adc1=0.298241, adc3=0.276675, temp=40.339684, hum=39.772934, c1=-3.049379, c3=-2.192860
2022-09-30 13:57:02, adc1=0.298742, adc3=0.276675, temp=40.349754, hum=39.870598, c1=-3.047735, c3=-2.193478
2022-09-30 13:57:03, adc1=0.299244, adc3=0.276675, temp=40.339684, hum=39.895012, c1=-3.045804, c3=-2.193507
2022-09-30 13:57:04, adc1=0.299244, adc3=0.276675, temp=40.339684, hum=39.992676, c1=-3.046057, c3=-2.194025
2022-09-30 13:57:05, adc1=0.299578, adc3=0.276675, temp=40.339684, hum=39.992676, c1=-3.044761, c3=-2.194025
2022-09-30 13:57:06, adc1=0.299077, adc3=0.276508, temp=40.339684, hum=40.072025, c1=-3.046911, c3=-2.195031
2022-09-30 13:57:07, adc1=0.299745, adc3=0.276341, temp=40.339684, hum=40.096443, c1=-3.044383, c3=-2.195746
2022-09-30 13:57:08, adc1=0.300247, adc3=0.276341, temp=40.349754, hum=40.169689, c1=-3.042679, c3=-2.196235
2022-09-30 13:57:09, adc1=0.299912, adc3=0.276508, temp=40.349754, hum=40.218517, c1=-3.044103, c3=-2.195910
2022-09-30 13:57:10, adc1=0.299411, adc3=0.276675, temp=40.349754, hum=40.267349, c1=-3.046174, c3=-2.195584
2022-09-30 13:57:11, adc1=0.299077, adc3=0.276341, temp=40.349754, hum=40.316181, c1=-3.047596, c3=-2.197012
2022-09-30 13:57:12, adc1=0.299745, adc3=0.276174, temp=40.339684, hum=40.340595, c1=-3.045019, c3=-2.197625
2022-09-30 13:57:13, adc1=0.300247, adc3=0.276174, temp=40.339684, hum=40.419949, c1=-3.043284, c3=-2.198045
2022-09-30 13:57:14, adc1=0.300080, adc3=0.276508, temp=40.339684, hum=40.444363, c1=-3.043996, c3=-2.197006
2022-09-30 13:57:15, adc1=0.299912, adc3=0.276675, temp=40.349754, hum=40.517609, c1=-3.044886, c3=-2.196913
2022-09-30 13:57:16, adc1=0.300080, adc3=0.277177, temp=40.349754, hum=40.590855, c1=-3.044431, c3=-2.195550
2022-09-30 13:57:17, adc1=0.299745, adc3=0.277177, temp=40.349754, hum=40.615273, c1=-3.045789, c3=-2.195680
2022-09-30 13:57:18, adc1=0.299912, adc3=0.277009, temp=40.349754, hum=40.639687, c1=-3.045207, c3=-2.196394
2022-09-30 13:57:19, adc1=0.299411, adc3=0.277009, temp=40.349754, hum=40.688519, c1=-3.047276, c3=-2.196653
2022-09-30 13:57:20, adc1=0.300080, adc3=0.276341, temp=40.349754, hum=40.719040, c1=-3.044768, c3=-2.199149
2022-09-30 13:57:21, adc1=0.300080, adc3=0.276341, temp=40.349754, hum=40.767868, c1=-3.044897, c3=-2.199409
2022-09-30 13:57:22, adc1=0.300581, adc3=0.276508, temp=40.349754, hum=40.816700, c1=-3.043085, c3=-2.199084
2022-09-30 13:57:23, adc1=0.300247, adc3=0.276508, temp=40.339684, hum=40.841114, c1=-3.044392, c3=-2.199111
2022-09-30 13:57:24, adc1=0.300247, adc3=0.276508, temp=40.349754, hum=40.914364, c1=-3.044636, c3=-2.199603
2022-09-30 13:57:25, adc1=0.299912, adc3=0.276508, temp=40.339684, hum=40.889946, c1=-3.045814, c3=-2.199370
2022-09-30 13:57:26, adc1=0.299578, adc3=0.276675, temp=40.349754, hum=40.987610, c1=-3.047416, c3=-2.199409
2022-09-30 13:57:27, adc1=0.299578, adc3=0.276842, temp=40.339684, hum=41.012024, c1=-3.047429, c3=-2.198852
2022-09-30 13:57:28, adc1=0.299912, adc3=0.276842, temp=40.339684, hum=41.036442, c1=-3.046200, c3=-2.198982
2022-09-30 13:57:29, adc1=0.299578, adc3=0.276842, temp=40.349754, hum=41.066959, c1=-3.047625, c3=-2.199248
2022-09-30 13:57:30, adc1=0.300247, adc3=0.276842, temp=40.349754, hum=41.140205, c1=-3.045234, c3=-2.199637
2022-09-30 13:57:31, adc1=0.299745, adc3=0.277177, temp=40.349754, hum=41.189037, c1=-3.047302, c3=-2.198733
2022-09-30 13:57:32, adc1=0.300247, adc3=0.277177, temp=40.349754, hum=41.237869, c1=-3.045493, c3=-2.198993
2022-09-30 13:57:33, adc1=0.300247, adc3=0.277177, temp=40.349754, hum=41.237869, c1=-3.045493, c3=-2.198993
2022-09-30 13:57:34, adc1=0.300414, adc3=0.277009, temp=40.349754, hum=41.286701, c1=-3.044977, c3=-2.199834
2022-09-30 13:57:35, adc1=0.300414, adc3=0.277009, temp=40.349754, hum=41.311115, c1=-3.045042, c3=-2.199964
2022-09-30 13:57:36, adc1=0.300247, adc3=0.276842, temp=40.349754, hum=41.390465, c1=-3.045898, c3=-2.200968
2022-09-30 13:57:37, adc1=0.300414, adc3=0.276675, temp=40.349754, hum=41.390465, c1=-3.045253, c3=-2.201550
2022-09-30 13:57:38, adc1=0.300080, adc3=0.276842, temp=40.349754, hum=41.439297, c1=-3.046674, c3=-2.201228
2022-09-30 13:57:39, adc1=0.300080, adc3=0.277009, temp=40.339684, hum=41.463711, c1=-3.046687, c3=-2.200671
2022-09-30 13:57:40, adc1=0.300247, adc3=0.277009, temp=40.349754, hum=41.488129, c1=-3.046158, c3=-2.200906
2022-09-30 13:57:41, adc1=0.300080, adc3=0.276675, temp=40.349754, hum=41.512543, c1=-3.046869, c3=-2.202199
2022-09-30 13:57:42, adc1=0.299745, adc3=0.276675, temp=40.349754, hum=41.536961, c1=-3.048225, c3=-2.202329
2022-09-30 13:57:43, adc1=0.299745, adc3=0.277009, temp=40.349754, hum=41.585789, c1=-3.048355, c3=-2.201426
2022-09-30 13:57:44, adc1=0.299745, adc3=0.277177, temp=40.349754, hum=41.610207, c1=-3.048420, c3=-2.200975
2022-09-30 13:57:45, adc1=0.299745, adc3=0.277344, temp=40.349754, hum=41.665142, c1=-3.048566, c3=-2.200686
2022-09-30 13:57:46, adc1=0.299745, adc3=0.277009, temp=40.349754, hum=41.665142, c1=-3.048566, c3=-2.201848
2022-09-30 13:57:47, adc1=0.299912, adc3=0.277009, temp=40.349754, hum=41.738388, c1=-3.048116, c3=-2.202238
2022-09-30 13:57:48, adc1=0.299912, adc3=0.276842, temp=40.349754, hum=41.762802, c1=-3.048182, c3=-2.202949
2022-09-30 13:57:49, adc1=0.300414, adc3=0.276842, temp=40.349754, hum=41.787220, c1=-3.046312, c3=-2.203079
2022-09-30 13:57:50, adc1=0.300748, adc3=0.277177, temp=40.349754, hum=41.811634, c1=-3.045087, c3=-2.202047
2022-09-30 13:57:51, adc1=0.300916, adc3=0.277511, temp=40.349754, hum=41.860466, c1=-3.044573, c3=-2.201147
2022-09-30 13:57:52, adc1=0.300748, adc3=0.277845, temp=40.349754, hum=41.884880, c1=-3.045283, c3=-2.200117
2022-09-30 13:57:53, adc1=0.301083, adc3=0.277845, temp=40.339684, hum=41.909298, c1=-3.044005, c3=-2.200141
2022-09-30 13:57:54, adc1=0.300748, adc3=0.277678, temp=40.349754, hum=41.964230, c1=-3.045496, c3=-2.201120
2022-09-30 13:57:55, adc1=0.300581, adc3=0.277678, temp=40.349754, hum=41.964230, c1=-3.046141, c3=-2.201120
2022-09-30 13:57:56, adc1=0.300247, adc3=0.277845, temp=40.369896, hum=42.013062, c1=-3.047669, c3=-2.201015
2022-09-30 13:57:57, adc1=0.300581, adc3=0.277845, temp=40.349754, hum=42.037479, c1=-3.046338, c3=-2.200931
2022-09-30 13:57:58, adc1=0.300080, adc3=0.277511, temp=40.349754, hum=42.086308, c1=-3.048403, c3=-2.202351
2022-09-30 13:57:59, adc1=0.300080, adc3=0.277177, temp=40.369896, hum=42.135139, c1=-3.048642, c3=-2.203985
2022-09-30 13:58:00, adc1=0.299244, adc3=0.277678, temp=40.349754, hum=42.135139, c1=-3.051756, c3=-2.202032
2022-09-30 13:58:01, adc1=0.299244, adc3=0.277678, temp=40.349754, hum=42.159557, c1=-3.051821, c3=-2.202162
2022-09-30 13:58:02, adc1=0.300247, adc3=0.277845, temp=40.349754, hum=42.159557, c1=-3.047955, c3=-2.201583
2022-09-30 13:58:03, adc1=0.300247, adc3=0.277845, temp=40.369896, hum=42.183971, c1=-3.048129, c3=-2.201928
2022-09-30 13:58:04, adc1=0.300247, adc3=0.277344, temp=40.349754, hum=42.238907, c1=-3.048169, c3=-2.203744
2022-09-30 13:58:05, adc1=0.300414, adc3=0.277678, temp=40.339684, hum=42.263321, c1=-3.047536, c3=-2.202609
2022-09-30 13:58:06, adc1=0.300247, adc3=0.277678, temp=40.349754, hum=42.287739, c1=-3.048300, c3=-2.202846
2022-09-30 13:58:07, adc1=0.300414, adc3=0.277678, temp=40.369896, hum=42.312153, c1=-3.047830, c3=-2.203192
2022-09-30 13:58:08, adc1=0.299912, adc3=0.277009, temp=40.349754, hum=42.336567, c1=-3.049720, c3=-2.205423
2022-09-30 13:58:09, adc1=0.300247, adc3=0.277344, temp=40.349754, hum=42.360985, c1=-3.048497, c3=-2.204395
2022-09-30 13:58:10, adc1=0.299912, adc3=0.277511, temp=40.369896, hum=42.385399, c1=-3.049960, c3=-2.204162
2022-09-30 13:58:11, adc1=0.300247, adc3=0.277511, temp=40.349754, hum=42.409817, c1=-3.048629, c3=-2.204077
2022-09-30 13:58:12, adc1=0.300748, adc3=0.278013, temp=40.349754, hum=42.434231, c1=-3.046763, c3=-2.202471
2022-09-30 13:58:13, adc1=0.300581, adc3=0.278013, temp=40.349754, hum=42.483063, c1=-3.047539, c3=-2.202732
2022-09-30 13:58:14, adc1=0.300247, adc3=0.278681, temp=40.349754, hum=42.507477, c1=-3.048892, c3=-2.200549
2022-09-30 13:58:15, adc1=0.300414, adc3=0.278347, temp=40.349754, hum=42.507477, c1=-3.048249, c3=-2.201706
2022-09-30 13:58:16, adc1=0.300748, adc3=0.278180, temp=40.349754, hum=42.562412, c1=-3.047110, c3=-2.202578
2022-09-30 13:58:17, adc1=0.301584, adc3=0.278013, temp=40.369896, hum=42.562412, c1=-3.044001, c3=-2.203372
2022-09-30 13:58:18, adc1=0.301250, adc3=0.278347, temp=40.349754, hum=42.586826, c1=-3.045245, c3=-2.202130
2022-09-30 13:58:19, adc1=0.301751, adc3=0.277678, temp=40.369896, hum=42.611244, c1=-3.043490, c3=-2.204790
2022-09-30 13:58:20, adc1=0.301083, adc3=0.277845, temp=40.349754, hum=42.635658, c1=-3.046021, c3=-2.204125
2022-09-30 13:58:21, adc1=0.301083, adc3=0.277511, temp=40.369896, hum=42.635658, c1=-3.046131, c3=-2.205498
2022-09-30 13:58:22, adc1=0.301250, adc3=0.277511, temp=40.349754, hum=42.684490, c1=-3.045510, c3=-2.205543
