Terminal log file
Date: 2022-09-30 - 오후 3:36:28
-----------------------------------------------
********Header_valid=55557777, lastIndex=4*********** 

============index=0, valid=0x55557777, 2022-09-30 10:48:08, startSec=10000, endSec=10118 ============
2022-09-30 10:49:24, adc1=0.280186, adc3=0.271158, temp=34.014832, hum=35.365929, c1=-0.733599, c3=-0.038828
2022-09-30 10:49:25, adc1=0.279851, adc3=0.271493, temp=34.014832, hum=35.439175, c1=-0.733786, c3=-0.038081
2022-09-30 10:49:26, adc1=0.279851, adc3=0.271493, temp=34.014832, hum=35.542942, c1=-0.733562, c3=-0.038390
2022-09-30 10:49:27, adc1=0.280186, adc3=0.271326, temp=34.034973, hum=35.567356, c1=-0.733094, c3=-0.039042
2022-09-30 10:49:28, adc1=0.280687, adc3=0.271827, temp=34.034973, hum=35.665020, c1=-0.732364, c3=-0.037887
2022-09-30 10:49:29, adc1=0.280854, adc3=0.271994, temp=34.045044, hum=35.738266, c1=-0.731997, c3=-0.037672
2022-09-30 10:49:30, adc1=0.280353, adc3=0.272329, temp=34.045044, hum=35.811512, c1=-0.732358, c3=-0.036928
2022-09-30 10:49:31, adc1=0.280520, adc3=0.272329, temp=34.045044, hum=35.860344, c1=-0.732080, c3=-0.037074
2022-09-30 10:49:32, adc1=0.280353, adc3=0.272329, temp=34.065193, hum=35.933590, c1=-0.732025, c3=-0.037391
2022-09-30 10:49:33, adc1=0.280854, adc3=0.272329, temp=34.065193, hum=35.982422, c1=-0.731399, c3=-0.037538
2022-09-30 10:49:34, adc1=0.281022, adc3=0.272830, temp=34.065193, hum=36.055668, c1=-0.731067, c3=-0.036314
2022-09-30 10:49:35, adc1=0.281189, adc3=0.273164, temp=34.065193, hum=36.104500, c1=-0.730788, c3=-0.035500
2022-09-30 10:49:36, adc1=0.281356, adc3=0.273833, temp=34.075264, hum=36.183849, c1=-0.730408, c3=-0.033867
2022-09-30 10:49:37, adc1=0.281690, adc3=0.273666, temp=34.075264, hum=36.232681, c1=-0.729955, c3=-0.034494
2022-09-30 10:49:38, adc1=0.282526, adc3=0.273332, temp=34.075264, hum=36.281513, c1=-0.728979, c3=-0.035600
2022-09-30 10:49:39, adc1=0.282861, adc3=0.273164, temp=34.075264, hum=36.330341, c1=-0.728526, c3=-0.036227
2022-09-30 10:49:40, adc1=0.283195, adc3=0.273332, temp=34.085335, hum=36.428005, c1=-0.727930, c3=-0.036090
2022-09-30 10:49:41, adc1=0.283195, adc3=0.273666, temp=34.085335, hum=36.452419, c1=-0.727877, c3=-0.035204
2022-09-30 10:49:42, adc1=0.283028, adc3=0.274167, temp=34.105476, hum=36.525665, c1=-0.727821, c3=-0.034087
2022-09-30 10:49:43, adc1=0.282861, adc3=0.274335, temp=34.105476, hum=36.550083, c1=-0.727943, c3=-0.033682
2022-09-30 10:49:44, adc1=0.283028, adc3=0.274669, temp=34.105476, hum=36.623329, c1=-0.727610, c3=-0.032945
2022-09-30 10:49:45, adc1=0.283028, adc3=0.274836, temp=34.105476, hum=36.647743, c1=-0.727558, c3=-0.032540
2022-09-30 10:49:46, adc1=0.283362, adc3=0.275171, temp=34.115547, hum=36.720993, c1=-0.727014, c3=-0.031856
2022-09-30 10:49:47, adc1=0.283696, adc3=0.275003, temp=34.115547, hum=36.769821, c1=-0.726559, c3=-0.032481
2022-09-30 10:49:48, adc1=0.283864, adc3=0.275003, temp=34.115547, hum=36.824757, c1=-0.726266, c3=-0.032647
2022-09-30 10:49:49, adc1=0.284031, adc3=0.275171, temp=34.115547, hum=36.849174, c1=-0.726038, c3=-0.032243
2022-09-30 10:49:50, adc1=0.284031, adc3=0.275171, temp=34.125618, hum=36.922421, c1=-0.725843, c3=-0.032515
2022-09-30 10:49:51, adc1=0.284031, adc3=0.275338, temp=34.145760, hum=36.971252, c1=-0.725665, c3=-0.032288
2022-09-30 10:49:52, adc1=0.284365, adc3=0.275505, temp=34.145760, hum=37.044498, c1=-0.725157, c3=-0.032032
2022-09-30 10:49:53, adc1=0.283864, adc3=0.275505, temp=34.145760, hum=37.068913, c1=-0.725630, c3=-0.032106
2022-09-30 10:49:54, adc1=0.284031, adc3=0.275839, temp=34.145760, hum=37.142159, c1=-0.725296, c3=-0.031374
2022-09-30 10:49:55, adc1=0.284031, adc3=0.275672, temp=34.155830, hum=37.166576, c1=-0.725207, c3=-0.031976
2022-09-30 10:49:56, adc1=0.284365, adc3=0.276006, temp=34.155830, hum=37.215405, c1=-0.724751, c3=-0.031170
2022-09-30 10:49:57, adc1=0.285034, adc3=0.276341, temp=34.155830, hum=37.239822, c1=-0.723997, c3=-0.030291
2022-09-30 10:49:58, adc1=0.285201, adc3=0.276174, temp=34.155830, hum=37.288654, c1=-0.723716, c3=-0.030916
2022-09-30 10:49:59, adc1=0.285535, adc3=0.276341, temp=34.155830, hum=37.313068, c1=-0.723312, c3=-0.030514
2022-09-30 10:50:00, adc1=0.285703, adc3=0.276341, temp=34.165901, hum=37.368004, c1=-0.722980, c3=-0.030732
2022-09-30 10:50:01, adc1=0.285535, adc3=0.276508, temp=34.165901, hum=37.392418, c1=-0.723103, c3=-0.030330
2022-09-30 10:50:02, adc1=0.285703, adc3=0.276508, temp=34.186043, hum=37.465664, c1=-0.722695, c3=-0.030657
2022-09-30 10:50:03, adc1=0.285703, adc3=0.276508, temp=34.186043, hum=37.490082, c1=-0.722643, c3=-0.030731
2022-09-30 10:50:04, adc1=0.285535, adc3=0.276508, temp=34.186043, hum=37.563328, c1=-0.722660, c3=-0.030954
2022-09-30 10:50:05, adc1=0.285201, adc3=0.276842, temp=34.196121, hum=37.612160, c1=-0.722870, c3=-0.030204
2022-09-30 10:50:06, adc1=0.285201, adc3=0.276842, temp=34.196121, hum=37.612160, c1=-0.722870, c3=-0.030204
2022-09-30 10:50:07, adc1=0.285870, adc3=0.276675, temp=34.196121, hum=37.636574, c1=-0.722113, c3=-0.030754
2022-09-30 10:50:08, adc1=0.286037, adc3=0.276508, temp=34.196121, hum=37.685406, c1=-0.721832, c3=-0.031379
2022-09-30 10:50:09, adc1=0.285870, adc3=0.276842, temp=34.206192, hum=37.758652, c1=-0.721813, c3=-0.030703
2022-09-30 10:50:10, adc1=0.286037, adc3=0.277009, temp=34.206192, hum=37.807484, c1=-0.721531, c3=-0.030377
2022-09-30 10:50:11, adc1=0.286037, adc3=0.277344, temp=34.226334, hum=37.807484, c1=-0.721457, c3=-0.029531
2022-09-30 10:50:12, adc1=0.286204, adc3=0.277009, temp=34.206192, hum=37.831898, c1=-0.721302, c3=-0.030451
2022-09-30 10:50:13, adc1=0.286538, adc3=0.277511, temp=34.236404, hum=37.880730, c1=-0.720732, c3=-0.029333
2022-09-30 10:50:14, adc1=0.286706, adc3=0.277511, temp=34.236404, hum=37.911251, c1=-0.720490, c3=-0.029427
2022-09-30 10:50:15, adc1=0.287040, adc3=0.277177, temp=34.236404, hum=37.960079, c1=-0.720031, c3=-0.030526
2022-09-30 10:50:16, adc1=0.287040, adc3=0.277177, temp=34.226334, hum=38.008911, c1=-0.719963, c3=-0.030622
2022-09-30 10:50:17, adc1=0.286538, adc3=0.277678, temp=34.236404, hum=38.033329, c1=-0.720403, c3=-0.029326
2022-09-30 10:50:18, adc1=0.287040, adc3=0.277678, temp=34.246475, hum=38.057743, c1=-0.719782, c3=-0.029454
2022-09-30 10:50:19, adc1=0.287207, adc3=0.278848, temp=34.266617, hum=38.106575, c1=-0.719425, c3=-0.026392
2022-09-30 10:50:20, adc1=0.287374, adc3=0.278347, temp=34.246475, hum=38.155403, c1=-0.719218, c3=-0.027856
2022-09-30 10:50:21, adc1=0.286538, adc3=0.278180, temp=34.266617, hum=38.179821, c1=-0.719975, c3=-0.028512
2022-09-30 10:50:22, adc1=0.286371, adc3=0.278347, temp=34.276688, hum=38.204235, c1=-0.720062, c3=-0.028167
2022-09-30 10:50:23, adc1=0.286538, adc3=0.278514, temp=34.266617, hum=38.228653, c1=-0.719870, c3=-0.027714
2022-09-30 10:50:24, adc1=0.287040, adc3=0.279016, temp=34.266617, hum=38.277481, c1=-0.719233, c3=-0.026444
2022-09-30 10:50:25, adc1=0.287709, adc3=0.279517, temp=34.276688, hum=38.326313, c1=-0.718382, c3=-0.025229
2022-09-30 10:50:26, adc1=0.287876, adc3=0.279350, temp=34.296829, hum=38.356834, c1=-0.718063, c3=-0.025904
2022-09-30 10:50:27, adc1=0.288712, adc3=0.279183, temp=34.296829, hum=38.405663, c1=-0.717071, c3=-0.026527
2022-09-30 10:50:28, adc1=0.288712, adc3=0.279684, temp=34.296829, hum=38.430080, c1=-0.717018, c3=-0.025184
2022-09-30 10:50:29, adc1=0.288043, adc3=0.280353, temp=34.296829, hum=38.454494, c1=-0.717675, c3=-0.023371
2022-09-30 10:50:30, adc1=0.288043, adc3=0.280353, temp=34.296829, hum=38.478912, c1=-0.717622, c3=-0.023446
2022-09-30 10:50:31, adc1=0.287876, adc3=0.280186, temp=34.306900, hum=38.503326, c1=-0.717709, c3=-0.024048
2022-09-30 10:50:32, adc1=0.288377, adc3=0.279684, temp=34.306900, hum=38.552158, c1=-0.717071, c3=-0.025616
2022-09-30 10:50:33, adc1=0.288377, adc3=0.279851, temp=34.306900, hum=38.552158, c1=-0.717071, c3=-0.025143
2022-09-30 10:50:34, adc1=0.288377, adc3=0.280353, temp=34.316978, hum=38.600990, c1=-0.716928, c3=-0.023933
2022-09-30 10:50:35, adc1=0.288545, adc3=0.280353, temp=34.316978, hum=38.600990, c1=-0.716750, c3=-0.023933
2022-09-30 10:50:36, adc1=0.289213, adc3=0.279851, temp=34.316978, hum=38.649818, c1=-0.715934, c3=-0.025499
2022-09-30 10:50:37, adc1=0.289380, adc3=0.279851, temp=34.337120, hum=38.674236, c1=-0.715627, c3=-0.025684
2022-09-30 10:50:38, adc1=0.288879, adc3=0.279183, temp=34.337120, hum=38.723068, c1=-0.716055, c3=-0.027724
2022-09-30 10:50:39, adc1=0.288545, adc3=0.279350, temp=34.337120, hum=38.723068, c1=-0.716410, c3=-0.027252
2022-09-30 10:50:40, adc1=0.288377, adc3=0.280186, temp=34.347191, hum=38.771896, c1=-0.716445, c3=-0.025097
2022-09-30 10:50:41, adc1=0.289046, adc3=0.281022, temp=34.347191, hum=38.771896, c1=-0.715733, c3=-0.022740
2022-09-30 10:50:42, adc1=0.289380, adc3=0.281356, temp=34.347191, hum=38.826832, c1=-0.715259, c3=-0.021969
2022-09-30 10:50:43, adc1=0.289213, adc3=0.281356, temp=34.347191, hum=38.851250, c1=-0.715384, c3=-0.022045
2022-09-30 10:50:44, adc1=0.289380, adc3=0.281189, temp=34.347191, hum=38.875664, c1=-0.715153, c3=-0.022592
2022-09-30 10:50:45, adc1=0.289380, adc3=0.281189, temp=34.347191, hum=38.900078, c1=-0.715100, c3=-0.022667
2022-09-30 10:50:46, adc1=0.289548, adc3=0.281189, temp=34.357262, hum=38.948910, c1=-0.714778, c3=-0.022874
2022-09-30 10:50:47, adc1=0.289380, adc3=0.281356, temp=34.377403, hum=38.973328, c1=-0.714827, c3=-0.022590
2022-09-30 10:50:48, adc1=0.289380, adc3=0.281356, temp=34.377403, hum=38.973328, c1=-0.714827, c3=-0.022590
2022-09-30 10:50:49, adc1=0.289046, adc3=0.281690, temp=34.377403, hum=38.997742, c1=-0.715131, c3=-0.021725
2022-09-30 10:50:50, adc1=0.289548, adc3=0.281523, temp=34.387474, hum=39.022156, c1=-0.714505, c3=-0.022327
2022-09-30 10:50:51, adc1=0.289548, adc3=0.281356, temp=34.387474, hum=39.046574, c1=-0.714452, c3=-0.022873
2022-09-30 10:50:52, adc1=0.290216, adc3=0.281189, temp=34.387474, hum=39.095406, c1=-0.713633, c3=-0.023496
2022-09-30 10:50:53, adc1=0.290216, adc3=0.280854, temp=34.397545, hum=39.144234, c1=-0.713489, c3=-0.024645
2022-09-30 10:50:54, adc1=0.290216, adc3=0.281022, temp=34.397545, hum=39.144234, c1=-0.713489, c3=-0.024174
2022-09-30 10:50:55, adc1=0.289715, adc3=0.281356, temp=34.397545, hum=39.168652, c1=-0.713972, c3=-0.023309
2022-09-30 10:50:56, adc1=0.289548, adc3=0.281690, temp=34.417686, hum=39.168652, c1=-0.714073, c3=-0.022480
2022-09-30 10:50:57, adc1=0.290049, adc3=0.281858, temp=34.417686, hum=39.193066, c1=-0.713485, c3=-0.022087
2022-09-30 10:50:58, adc1=0.290049, adc3=0.282025, temp=34.417686, hum=39.217480, c1=-0.713432, c3=-0.021693
2022-09-30 10:50:59, adc1=0.289882, adc3=0.281690, temp=34.417686, hum=39.241898, c1=-0.713558, c3=-0.022709
2022-09-30 10:51:00, adc1=0.290551, adc3=0.281523, temp=34.417686, hum=39.272415, c1=-0.712777, c3=-0.023274
2022-09-30 10:51:01, adc1=0.290383, adc3=0.281690, temp=34.427757, hum=39.321247, c1=-0.712812, c3=-0.023013
2022-09-30 10:51:02, adc1=0.290718, adc3=0.282025, temp=34.427757, hum=39.345665, c1=-0.712401, c3=-0.022149
2022-09-30 10:51:03, adc1=0.290551, adc3=0.282526, temp=34.437836, hum=39.370079, c1=-0.712488, c3=-0.020874
2022-09-30 10:51:04, adc1=0.290551, adc3=0.282861, temp=34.427757, hum=39.394493, c1=-0.712475, c3=-0.019956
2022-09-30 10:51:05, adc1=0.290885, adc3=0.282693, temp=34.437836, hum=39.394493, c1=-0.712078, c3=-0.020481
2022-09-30 10:51:06, adc1=0.290718, adc3=0.282693, temp=34.457977, hum=39.394493, c1=-0.712179, c3=-0.020594
2022-09-30 10:51:07, adc1=0.290551, adc3=0.282693, temp=34.457977, hum=39.443325, c1=-0.712252, c3=-0.020747
2022-09-30 10:51:08, adc1=0.290383, adc3=0.282693, temp=34.457977, hum=39.467739, c1=-0.712379, c3=-0.020823
2022-09-30 10:51:09, adc1=0.290383, adc3=0.282526, temp=34.468048, hum=39.492157, c1=-0.712287, c3=-0.021425
2022-09-30 10:51:10, adc1=0.290551, adc3=0.282861, temp=34.468048, hum=39.516571, c1=-0.712055, c3=-0.020564
2022-09-30 10:51:11, adc1=0.290885, adc3=0.282861, temp=34.457977, hum=39.540989, c1=-0.711683, c3=-0.020584
2022-09-30 10:51:12, adc1=0.290885, adc3=0.282526, temp=34.468048, hum=39.540989, c1=-0.711644, c3=-0.021579
2022-09-30 10:51:13, adc1=0.291219, adc3=0.282693, temp=34.468048, hum=39.540989, c1=-0.711286, c3=-0.021110
2022-09-30 10:51:14, adc1=0.291052, adc3=0.283529, temp=34.478119, hum=39.589817, c1=-0.711321, c3=-0.018977
2022-09-30 10:51:15, adc1=0.291387, adc3=0.283696, temp=34.468048, hum=39.614235, c1=-0.710949, c3=-0.018529
2022-09-30 10:51:16, adc1=0.291219, adc3=0.283529, temp=34.478119, hum=39.669170, c1=-0.710970, c3=-0.019227
2022-09-30 10:51:17, adc1=0.291387, adc3=0.283529, temp=34.478119, hum=39.638649, c1=-0.710857, c3=-0.019131
2022-09-30 10:51:18, adc1=0.292222, adc3=0.283195, temp=34.498260, hum=39.669170, c1=-0.709815, c3=-0.020277
2022-09-30 10:51:19, adc1=0.292055, adc3=0.283195, temp=34.508331, hum=39.693584, c1=-0.709902, c3=-0.020411
2022-09-30 10:51:20, adc1=0.292055, adc3=0.283195, temp=34.508331, hum=39.717999, c1=-0.709850, c3=-0.020488
2022-09-30 10:51:21, adc1=0.291888, adc3=0.283195, temp=34.508331, hum=39.742416, c1=-0.709976, c3=-0.020565
2022-09-30 10:51:22, adc1=0.292055, adc3=0.283362, temp=34.508331, hum=39.766830, c1=-0.709744, c3=-0.020173
2022-09-30 10:51:23, adc1=0.291554, adc3=0.283696, temp=34.508331, hum=39.791248, c1=-0.710230, c3=-0.019314
2022-09-30 10:51:24, adc1=0.291387, adc3=0.283362, temp=34.528473, hum=39.815662, c1=-0.710278, c3=-0.020442
2022-09-30 10:51:25, adc1=0.291387, adc3=0.283864, temp=34.528473, hum=39.840076, c1=-0.710226, c3=-0.019116
2022-09-30 10:51:26, adc1=0.291888, adc3=0.284031, temp=34.528473, hum=39.840076, c1=-0.709687, c3=-0.018648
2022-09-30 10:51:27, adc1=0.292222, adc3=0.284031, temp=34.538544, hum=39.888908, c1=-0.709182, c3=-0.018860
2022-09-30 10:51:28, adc1=0.292390, adc3=0.284031, temp=34.528473, hum=39.913326, c1=-0.708989, c3=-0.018879
2022-09-30 10:51:29, adc1=0.292557, adc3=0.283864, temp=34.538544, hum=39.937740, c1=-0.708717, c3=-0.019481
2022-09-30 10:51:30, adc1=0.292222, adc3=0.283529, temp=34.538544, hum=39.913326, c1=-0.709129, c3=-0.020339
2022-09-30 10:51:31, adc1=0.291554, adc3=0.284198, temp=34.548615, hum=39.962154, c1=-0.709704, c3=-0.018681
2022-09-30 10:51:32, adc1=0.292055, adc3=0.283864, temp=34.548615, hum=39.937740, c1=-0.709217, c3=-0.019539
2022-09-30 10:51:33, adc1=0.291721, adc3=0.284532, temp=34.548615, hum=39.962154, c1=-0.709524, c3=-0.017747
2022-09-30 10:51:34, adc1=0.291554, adc3=0.284365, temp=34.548615, hum=39.986572, c1=-0.709651, c3=-0.018292
2022-09-30 10:51:35, adc1=0.291721, adc3=0.284867, temp=34.568764, hum=40.035404, c1=-0.709287, c3=-0.017162
2022-09-30 10:51:36, adc1=0.292222, adc3=0.284867, temp=34.568764, hum=40.059818, c1=-0.708694, c3=-0.017239
2022-09-30 10:51:37, adc1=0.292557, adc3=0.285201, temp=34.578835, hum=40.059818, c1=-0.708294, c3=-0.016364
2022-09-30 10:51:38, adc1=0.292222, adc3=0.284867, temp=34.578835, hum=40.090336, c1=-0.708589, c3=-0.017394
2022-09-30 10:51:39, adc1=0.292222, adc3=0.284699, temp=34.568764, hum=40.059818, c1=-0.708694, c3=-0.017706
